122.274356,"FMSInfo",null,0,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,null,null,null,null,null,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
137.082753,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,null,null,null,null,null,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
151.543395,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.4199999999999706;4.409999999999949;2.4099999999999926],3.4199999999999706,4.409999999999949,2.4099999999999926,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
151.562302,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.4199999999999706;4.419999999999948;2.4099999999999926],3.4199999999999706,4.419999999999948,2.4099999999999926,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
151.582851,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.4199999999999706;4.419999999999948;2.4199999999999924],3.4199999999999706,4.419999999999948,2.4199999999999924,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
151.602892,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.4299999999999704;4.419999999999948;2.4199999999999924],3.4299999999999704,4.419999999999948,2.4199999999999924,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
151.622322,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.4299999999999704;4.429999999999948;2.4199999999999924],3.4299999999999704,4.429999999999948,2.4199999999999924,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
151.643352,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.4299999999999704;4.429999999999948;2.429999999999992],3.4299999999999704,4.429999999999948,2.429999999999992,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
151.663886,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.43999999999997;4.429999999999948;2.429999999999992],3.43999999999997,4.429999999999948,2.429999999999992,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
151.682239,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.43999999999997;4.439999999999948;2.429999999999992],3.43999999999997,4.439999999999948,2.429999999999992,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
151.702279,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.43999999999997;4.439999999999948;2.439999999999992],3.43999999999997,4.439999999999948,2.439999999999992,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
151.722404,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.44999999999997;4.439999999999948;2.439999999999992],3.44999999999997,4.439999999999948,2.439999999999992,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
151.742501,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.44999999999997;4.449999999999948;2.439999999999992],3.44999999999997,4.449999999999948,2.439999999999992,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
151.762299,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.44999999999997;4.449999999999948;2.4499999999999917],3.44999999999997,4.449999999999948,2.4499999999999917,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
151.783241,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.4599999999999698;4.449999999999948;2.4499999999999917],3.4599999999999698,4.449999999999948,2.4499999999999917,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
151.802532,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.4599999999999698;4.459999999999948;2.4499999999999917],3.4599999999999698,4.459999999999948,2.4499999999999917,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
151.822507,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.4599999999999698;4.459999999999948;2.4599999999999915],3.4599999999999698,4.459999999999948,2.4599999999999915,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
151.842317,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.4699999999999696;4.459999999999948;2.4599999999999915],3.4699999999999696,4.459999999999948,2.4599999999999915,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
151.863459,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.4699999999999696;4.469999999999947;2.4599999999999915],3.4699999999999696,4.469999999999947,2.4599999999999915,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
151.883397,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.4699999999999696;4.469999999999947;2.4699999999999913],3.4699999999999696,4.469999999999947,2.4699999999999913,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
151.903401,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.4799999999999693;4.469999999999947;2.4699999999999913],3.4799999999999693,4.469999999999947,2.4699999999999913,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
151.923421,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.4799999999999693;4.479999999999947;2.4699999999999913],3.4799999999999693,4.479999999999947,2.4699999999999913,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
151.942368,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.4799999999999693;4.479999999999947;2.479999999999991],3.4799999999999693,4.479999999999947,2.479999999999991,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
151.962325,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.489999999999969;4.479999999999947;2.479999999999991],3.489999999999969,4.479999999999947,2.479999999999991,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
151.982457,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.489999999999969;4.489999999999947;2.479999999999991],3.489999999999969,4.489999999999947,2.479999999999991,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.003286,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.489999999999969;4.489999999999947;2.489999999999991],3.489999999999969,4.489999999999947,2.489999999999991,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.023403,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.499999999999969;4.489999999999947;2.489999999999991],3.499999999999969,4.489999999999947,2.489999999999991,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.043537,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.499999999999969;4.499999999999947;2.489999999999991],3.499999999999969,4.499999999999947,2.489999999999991,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.063384,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.499999999999969;4.499999999999947;2.4999999999999907],3.499999999999969,4.499999999999947,2.4999999999999907,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.082343,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.5099999999999687;4.499999999999947;2.4999999999999907],3.5099999999999687,4.499999999999947,2.4999999999999907,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.102007,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.5099999999999687;4.5099999999999465;2.4999999999999907],3.5099999999999687,4.5099999999999465,2.4999999999999907,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.122791,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.5099999999999687;4.5099999999999465;2.5099999999999905],3.5099999999999687,4.5099999999999465,2.5099999999999905,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.142965,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.5199999999999685;4.5099999999999465;2.5099999999999905],3.5199999999999685,4.5099999999999465,2.5099999999999905,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.162699,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.5199999999999685;4.519999999999946;2.5099999999999905],3.5199999999999685,4.519999999999946,2.5099999999999905,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.183705,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.5199999999999685;4.519999999999946;2.5199999999999902],3.5199999999999685,4.519999999999946,2.5199999999999902,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.202844,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.5299999999999683;4.519999999999946;2.5199999999999902],3.5299999999999683,4.519999999999946,2.5199999999999902,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.223045,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.5299999999999683;4.529999999999946;2.5199999999999902],3.5299999999999683,4.529999999999946,2.5199999999999902,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.243221,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.5299999999999683;4.529999999999946;2.52999999999999],3.5299999999999683,4.529999999999946,2.52999999999999,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.262937,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.539999999999968;4.529999999999946;2.52999999999999],3.539999999999968,4.529999999999946,2.52999999999999,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.282983,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.539999999999968;4.539999999999946;2.52999999999999],3.539999999999968,4.539999999999946,2.52999999999999,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.301947,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.539999999999968;4.539999999999946;2.53999999999999],3.539999999999968,4.539999999999946,2.53999999999999,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.322876,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.549999999999968;4.539999999999946;2.53999999999999],3.549999999999968,4.539999999999946,2.53999999999999,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.343304,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.549999999999968;4.549999999999946;2.53999999999999],3.549999999999968,4.549999999999946,2.53999999999999,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.362831,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.549999999999968;4.549999999999946;2.5499999999999896],3.549999999999968,4.549999999999946,2.5499999999999896,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.382395,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.5599999999999676;4.549999999999946;2.5499999999999896],3.5599999999999676,4.549999999999946,2.5499999999999896,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.402438,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.5599999999999676;4.559999999999945;2.5499999999999896],3.5599999999999676,4.559999999999945,2.5499999999999896,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.423357,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.5599999999999676;4.559999999999945;2.5599999999999894],3.5599999999999676,4.559999999999945,2.5599999999999894,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.442434,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.5699999999999674;4.559999999999945;2.5599999999999894],3.5699999999999674,4.559999999999945,2.5599999999999894,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.463566,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.5699999999999674;4.569999999999945;2.5599999999999894],3.5699999999999674,4.569999999999945,2.5599999999999894,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.482293,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.5699999999999674;4.569999999999945;2.569999999999989],3.5699999999999674,4.569999999999945,2.569999999999989,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.502738,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.579999999999967;4.569999999999945;2.569999999999989],3.579999999999967,4.569999999999945,2.569999999999989,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.52292,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.579999999999967;4.579999999999945;2.569999999999989],3.579999999999967,4.579999999999945,2.569999999999989,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.543154,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.579999999999967;4.579999999999945;2.579999999999989],3.579999999999967,4.579999999999945,2.579999999999989,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.562511,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.589999999999967;4.579999999999945;2.579999999999989],3.589999999999967,4.579999999999945,2.579999999999989,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.582885,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.589999999999967;4.589999999999945;2.579999999999989],3.589999999999967,4.589999999999945,2.579999999999989,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.602523,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.589999999999967;4.589999999999945;2.5899999999999888],3.589999999999967,4.589999999999945,2.5899999999999888,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.622697,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.599999999999967;4.589999999999945;2.5899999999999888],3.599999999999967,4.589999999999945,2.5899999999999888,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.642789,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.599999999999967;4.599999999999945;2.5899999999999888],3.599999999999967,4.599999999999945,2.5899999999999888,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.66368,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.599999999999967;4.599999999999945;2.5999999999999885],3.599999999999967,4.599999999999945,2.5999999999999885,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.682593,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.6099999999999666;4.599999999999945;2.5999999999999885],3.6099999999999666,4.599999999999945,2.5999999999999885,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.702538,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.6099999999999666;4.609999999999944;2.5999999999999885],3.6099999999999666,4.609999999999944,2.5999999999999885,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.722623,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.6099999999999666;4.609999999999944;2.6099999999999883],3.6099999999999666,4.609999999999944,2.6099999999999883,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.742578,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.6199999999999664;4.609999999999944;2.6099999999999883],3.6199999999999664,4.609999999999944,2.6099999999999883,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.762559,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.6199999999999664;4.619999999999944;2.6099999999999883],3.6199999999999664,4.619999999999944,2.6099999999999883,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.783571,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.6199999999999664;4.619999999999944;2.619999999999988],3.6199999999999664,4.619999999999944,2.619999999999988,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.803117,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.629999999999966;4.619999999999944;2.619999999999988],3.629999999999966,4.619999999999944,2.619999999999988,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.82276,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.629999999999966;4.629999999999944;2.619999999999988],3.629999999999966,4.629999999999944,2.619999999999988,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.842988,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.629999999999966;4.629999999999944;2.629999999999988],3.629999999999966,4.629999999999944,2.629999999999988,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.862711,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.639999999999966;4.629999999999944;2.629999999999988],3.639999999999966,4.629999999999944,2.629999999999988,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.883093,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.639999999999966;4.639999999999944;2.629999999999988],3.639999999999966,4.639999999999944,2.629999999999988,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.902001,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.639999999999966;4.639999999999944;2.6399999999999877],3.639999999999966,4.639999999999944,2.6399999999999877,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.922171,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.6499999999999657;4.639999999999944;2.6399999999999877],3.6499999999999657,4.639999999999944,2.6399999999999877,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.942295,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.6499999999999657;4.6499999999999435;2.6399999999999877],3.6499999999999657,4.6499999999999435,2.6399999999999877,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.962315,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.6499999999999657;4.6499999999999435;2.6499999999999875],3.6499999999999657,4.6499999999999435,2.6499999999999875,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
152.983169,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.6599999999999655;4.6499999999999435;2.6499999999999875],3.6599999999999655,4.6499999999999435,2.6499999999999875,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
153.002667,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.6599999999999655;4.659999999999943;2.6499999999999875],3.6599999999999655,4.659999999999943,2.6499999999999875,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
153.022656,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.6599999999999655;4.659999999999943;2.6599999999999873],3.6599999999999655,4.659999999999943,2.6599999999999873,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
153.042873,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.6699999999999653;4.659999999999943;2.6599999999999873],3.6699999999999653,4.659999999999943,2.6599999999999873,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
153.062796,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.6699999999999653;4.669999999999943;2.6599999999999873],3.6699999999999653,4.669999999999943,2.6599999999999873,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
153.082921,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.6699999999999653;4.669999999999943;2.669999999999987],3.6699999999999653,4.669999999999943,2.669999999999987,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
153.102863,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.679999999999965;4.669999999999943;2.669999999999987],3.679999999999965,4.669999999999943,2.669999999999987,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
153.121919,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.679999999999965;4.679999999999943;2.669999999999987],3.679999999999965,4.679999999999943,2.669999999999987,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
153.142989,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.679999999999965;4.679999999999943;2.679999999999987],3.679999999999965,4.679999999999943,2.679999999999987,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
